2013-05-26,일,0,0,0,2|7,건대입구,00,3,492
2013-05-27,월,0,1,1,2|7,건대입구,00,325,671
2013-05-28,화,0,2,1,2|7,건대입구,00,539,862
2013-05-29,수,0,3,1,2|7,건대입구,00,624,978
2013-05-30,목,0,4,1,2|7,건대입구,00,714,1256
2013-05-31,금,0,5,1,2|7,건대입구,00,1021,1589
2013-06-01,토,0,6,0,2|7,건대입구,00,319,667
2013-06-02,일,0,0,0,2|7,건대입구,00,4,404
2013-06-03,월,0,1,1,2|7,건대입구,00,368,872
2013-06-04,화,0,2,1,2|7,건대입구,00,629,902
2013-06-05,수,0,3,1,2|7,건대입구,00,997,1542
2013-06-06,공,1,4,0,2|7,건대입구,00,272,535
2013-06-07,금,0,5,1,2|7,건대입구,00,688,1303
2013-06-08,토,0,6,0,2|7,건대입구,00,255,695
2013-06-09,일,0,0,0,2|7,건대입구,00,2,407
2013-06-10,월,0,1,1,2|7,건대입구,00,375,783
2013-06-11,화,0,2,1,2|7,건대입구,00,513,837
2013-06-12,수,0,3,1,2|7,건대입구,00,548,913
2013-06-13,목,0,4,1,2|7,건대입구,00,628,1029
2013-06-14,금,0,5,1,2|7,건대입구,00,890,1654
2013-06-15,토,0,6,0,2|7,건대입구,00,278,712
2013-06-16,일,0,0,0,2|7,건대입구,00,0,400
2013-06-17,월,0,1,1,2|7,건대입구,00,328,759
2013-06-18,화,0,2,1,2|7,건대입구,00,505,865
2013-06-19,수,0,3,1,2|7,건대입구,00,576,837
2013-06-20,목,0,4,1,2|7,건대입구,00,681,1049
2013-06-21,금,0,5,1,2|7,건대입구,00,1139,1615
2013-06-22,토,0,6,0,2|7,건대입구,00,333,641
2013-06-23,일,0,0,0,2|7,건대입구,00,2,415
2013-06-24,월,0,1,1,2|7,건대입구,00,403,779
2013-06-25,화,0,2,1,2|7,건대입구,00,579,857
2013-06-26,수,0,3,1,2|7,건대입구,00,616,1030
2013-06-27,목,0,4,1,2|7,건대입구,00,585,1095
2013-06-28,금,0,5,1,2|7,건대입구,00,990,1398
2013-06-29,토,0,6,0,2|7,건대입구,00,246,637
2013-06-30,일,0,0,0,2|7,건대입구,00,0,356
2013-07-01,월,0,1,1,2|7,건대입구,00,365,826
2013-07-02,화,0,2,1,2|7,건대입구,00,480,794
2013-07-03,수,0,3,1,2|7,건대입구,00,543,925
2013-07-04,목,0,4,1,2|7,건대입구,00,570,905
2013-07-05,금,0,5,1,2|7,건대입구,00,945,1459
2013-07-06,토,0,6,0,2|7,건대입구,00,227,640
2013-07-07,일,0,0,0,2|7,건대입구,00,0,385
2013-07-08,월,0,1,1,2|7,건대입구,00,273,656
2013-07-09,화,0,2,1,2|7,건대입구,00,453,827
2013-07-10,수,0,3,1,2|7,건대입구,00,573,927
2013-07-11,목,0,4,1,2|7,건대입구,00,595,977
2013-07-12,금,0,5,1,2|7,건대입구,00,961,1167
2013-07-13,토,0,6,0,2|7,건대입구,00,232,552
2013-07-14,일,0,0,0,2|7,건대입구,00,2,303
2013-07-15,월,0,1,1,2|7,건대입구,00,362,787
2013-07-16,화,0,2,1,2|7,건대입구,00,555,862
2013-07-17,수,0,3,1,2|7,건대입구,00,629,937
2013-07-18,목,0,4,1,2|7,건대입구,00,605,1089
2013-07-19,금,0,5,1,2|7,건대입구,00,845,1406
2013-07-20,토,0,6,0,2|7,건대입구,00,244,536
2013-07-21,일,0,0,0,2|7,건대입구,00,0,358
2013-07-22,월,0,1,1,2|7,건대입구,00,355,790
2013-07-23,화,0,2,1,2|7,건대입구,00,468,806
2013-07-24,수,0,3,1,2|7,건대입구,00,630,1072
2013-07-25,목,0,4,1,2|7,건대입구,00,645,1052
2013-07-26,금,0,5,1,2|7,건대입구,00,844,1279
2013-07-27,토,0,6,0,2|7,건대입구,00,230,479
2013-07-28,일,0,0,0,2|7,건대입구,00,2,247
2013-07-29,월,0,1,1,2|7,건대입구,00,398,767
2013-07-30,화,0,2,1,2|7,건대입구,00,567,912
2013-07-31,수,0,3,1,2|7,건대입구,00,545,1034
2013-08-01,목,0,4,1,2|7,건대입구,00,641,1000
2013-08-02,금,0,5,1,2|7,건대입구,00,810,1162
2013-08-03,토,0,6,0,2|7,건대입구,00,238,467
2013-08-04,일,0,0,0,2|7,건대입구,00,0,403
2013-08-05,월,0,1,1,2|7,건대입구,00,352,752
2013-08-06,화,0,2,1,2|7,건대입구,00,534,824
2013-08-07,수,0,3,1,2|7,건대입구,00,576,931
2013-08-08,목,0,4,1,2|7,건대입구,00,567,867
2013-08-09,금,0,5,1,2|7,건대입구,00,854,1146
2013-08-10,토,0,6,0,2|7,건대입구,00,207,516
2013-08-11,일,0,0,0,2|7,건대입구,00,0,336
2013-08-12,월,0,1,1,2|7,건대입구,00,380,765
2013-08-13,화,0,2,1,2|7,건대입구,00,604,922
2013-08-14,수,0,3,1,2|7,건대입구,00,781,1278
2013-08-15,공,1,4,0,2|7,건대입구,00,233,431
2013-08-16,금,0,5,1,2|7,건대입구,00,624,1033
2013-08-17,토,0,6,0,2|7,건대입구,00,196,411
2013-08-18,일,0,0,0,2|7,건대입구,00,3,307
2013-08-19,월,0,1,1,2|7,건대입구,00,386,809
2013-08-20,화,0,2,1,2|7,건대입구,00,576,938
2013-08-21,수,0,3,1,2|7,건대입구,00,546,922
2013-08-22,목,0,4,1,2|7,건대입구,00,581,954
2013-08-23,금,0,5,1,2|7,건대입구,00,813,1196
2013-08-24,토,0,6,0,2|7,건대입구,00,234,544
2013-08-25,일,0,0,0,2|7,건대입구,00,4,359
2013-08-26,월,0,1,1,2|7,건대입구,00,338,622
2013-08-27,화,0,2,1,2|7,건대입구,00,497,861
2013-08-28,수,0,3,1,2|7,건대입구,00,618,944
2013-08-29,목,0,4,1,2|7,건대입구,00,562,889
2013-08-30,금,0,5,1,2|7,건대입구,00,930,1466
2013-08-31,토,0,6,0,2|7,건대입구,00,230,598
2013-09-01,일,0,0,0,2|7,건대입구,00,0,353
2013-09-02,월,0,1,1,2|7,건대입구,00,321,775
