2013-07-13,토,0,6,0,3|7,고속터미널,00,139,118
2013-07-14,일,0,0,0,3|7,고속터미널,00,2,37
2013-07-15,월,0,1,1,3|7,고속터미널,00,144,160
2013-07-16,화,0,2,1,3|7,고속터미널,00,182,210
2013-07-17,수,0,3,1,3|7,고속터미널,00,220,250
2013-07-18,목,0,4,1,3|7,고속터미널,00,269,228
2013-07-19,금,0,5,1,3|7,고속터미널,00,389,418
2013-07-20,토,0,6,0,3|7,고속터미널,00,133,126
2013-07-21,일,0,0,0,3|7,고속터미널,00,0,17
2013-07-22,월,0,1,1,3|7,고속터미널,00,130,172
2013-07-23,화,0,2,1,3|7,고속터미널,00,177,189
2013-07-24,수,0,3,1,3|7,고속터미널,00,234,231
2013-07-25,목,0,4,1,3|7,고속터미널,00,269,272
2013-07-26,금,0,5,1,3|7,고속터미널,00,399,426
2013-07-27,토,0,6,0,3|7,고속터미널,00,111,107
2013-07-28,일,0,0,0,3|7,고속터미널,00,0,32
2013-07-29,월,0,1,1,3|7,고속터미널,00,154,186
2013-07-30,화,0,2,1,3|7,고속터미널,00,230,244
2013-07-31,수,0,3,1,3|7,고속터미널,00,296,299
2013-08-01,목,0,4,1,3|7,고속터미널,00,270,285
2013-08-02,금,0,5,1,3|7,고속터미널,00,374,342
2013-08-03,토,0,6,0,3|7,고속터미널,00,122,102
2013-08-04,일,0,0,0,3|7,고속터미널,00,0,24
2013-08-05,월,0,1,1,3|7,고속터미널,00,152,159
2013-08-06,화,0,2,1,3|7,고속터미널,00,264,215
2013-08-07,수,0,3,1,3|7,고속터미널,00,251,226
2013-08-08,목,0,4,1,3|7,고속터미널,00,294,319
2013-08-09,금,0,5,1,3|7,고속터미널,00,337,343
2013-08-10,토,0,6,0,3|7,고속터미널,00,106,136
2013-08-11,일,0,0,0,3|7,고속터미널,00,1,30
2013-08-12,월,0,1,1,3|7,고속터미널,00,195,173
2013-08-13,화,0,2,1,3|7,고속터미널,00,245,290
2013-08-14,수,0,3,1,3|7,고속터미널,00,342,429
2013-08-15,공,1,4,0,3|7,고속터미널,00,119,144
2013-08-16,금,0,5,1,3|7,고속터미널,00,257,269
2013-08-17,토,0,6,0,3|7,고속터미널,00,134,108
2013-08-18,일,0,0,0,3|7,고속터미널,00,0,17
2013-08-19,월,0,1,1,3|7,고속터미널,00,180,172
2013-08-20,화,0,2,1,3|7,고속터미널,00,240,252
2013-08-21,수,0,3,1,3|7,고속터미널,00,201,236
2013-08-22,목,0,4,1,3|7,고속터미널,00,233,268
2013-08-23,금,0,5,1,3|7,고속터미널,00,355,426
2013-08-24,토,0,6,0,3|7,고속터미널,00,100,134
2013-08-25,일,0,0,0,3|7,고속터미널,00,1,33
2013-08-26,월,0,1,1,3|7,고속터미널,00,140,185
2013-08-27,화,0,2,1,3|7,고속터미널,00,218,205
2013-08-28,수,0,3,1,3|7,고속터미널,00,251,250
2013-08-29,목,0,4,1,3|7,고속터미널,00,249,254
2013-08-30,금,0,5,1,3|7,고속터미널,00,386,400
