2013-06-24,월,0,1,1,2|6,합정,00,220,322
2013-06-25,화,0,2,1,2|6,합정,00,303,437
2013-06-26,수,0,3,1,2|6,합정,00,355,484
2013-06-27,목,0,4,1,2|6,합정,00,375,477
2013-06-28,금,0,5,1,2|6,합정,00,523,670
2013-06-29,토,0,6,0,2|6,합정,00,191,316
2013-06-30,일,0,0,0,2|6,합정,00,0,78
2013-07-01,월,0,1,1,2|6,합정,00,234,317
2013-07-02,화,0,2,1,2|6,합정,00,225,417
2013-07-03,수,0,3,1,2|6,합정,00,319,497
2013-07-04,목,0,4,1,2|6,합정,00,316,460
2013-07-05,금,0,5,1,2|6,합정,00,467,689
2013-07-06,토,0,6,0,2|6,합정,00,162,226
2013-07-07,일,0,0,0,2|6,합정,00,0,80
2013-07-08,월,0,1,1,2|6,합정,00,157,238
2013-07-09,화,0,2,1,2|6,합정,00,283,484
2013-07-10,수,0,3,1,2|6,합정,00,301,479
2013-07-11,목,0,4,1,2|6,합정,00,348,514
2013-07-12,금,0,5,1,2|6,합정,00,466,577
2013-07-13,토,0,6,0,2|6,합정,00,160,311
2013-07-14,일,0,0,0,2|6,합정,00,1,79
2013-07-15,월,0,1,1,2|6,합정,00,192,308
2013-07-16,화,0,2,1,2|6,합정,00,303,396
2013-07-17,수,0,3,1,2|6,합정,00,314,416
2013-07-18,목,0,4,1,2|6,합정,00,358,485
2013-07-19,금,0,5,1,2|6,합정,00,544,555
2013-07-20,토,0,6,0,2|6,합정,00,166,359
2013-07-21,일,0,0,0,2|6,합정,00,1,58
2013-07-22,월,0,1,1,2|6,합정,00,165,265
2013-07-23,화,0,2,1,2|6,합정,00,305,397
2013-07-24,수,0,3,1,2|6,합정,00,339,455
2013-07-25,목,0,4,1,2|6,합정,00,387,517
2013-07-26,금,0,5,1,2|6,합정,00,538,641
2013-07-27,토,0,6,0,2|6,합정,00,179,284
2013-07-28,일,0,0,0,2|6,합정,00,1,27
2013-07-29,월,0,1,1,2|6,합정,00,221,276
2013-07-30,화,0,2,1,2|6,합정,00,304,464
2013-07-31,수,0,3,1,2|6,합정,00,316,577
2013-08-01,목,0,4,1,2|6,합정,00,341,504
2013-08-02,금,0,5,1,2|6,합정,00,446,659
2013-08-03,토,0,6,0,2|6,합정,00,126,171
2013-08-04,일,0,0,0,2|6,합정,00,0,147
2013-08-05,월,0,1,1,2|6,합정,00,167,253
2013-08-06,화,0,2,1,2|6,합정,00,339,386
2013-08-07,수,0,3,1,2|6,합정,00,326,495
