2013-12-20,금,0,5,1,1|4,동대문,00,265,572
2013-12-21,토,0,6,0,1|4,동대문,00,19,209
2013-12-22,일,0,0,0,1|4,동대문,00,7,151
2013-12-23,월,0,1,1,1|4,동대문,00,146,346
2013-12-24,화,0,2,1,1|4,동대문,00,245,552
2013-12-25,공,1,3,0,1|4,동대문,00,27,228
2013-12-26,목,0,4,1,1|4,동대문,00,184,400
2013-12-27,금,0,5,1,1|4,동대문,00,180,436
2013-12-28,토,0,6,0,1|4,동대문,00,16,270
2013-12-29,일,0,0,0,1|4,동대문,00,11,206
2013-12-30,월,0,1,1,1|4,동대문,00,179,404
2013-12-31,화,0,2,1,1|4,동대문,00,378,734
2013-01-01,공,1,2,0,1|4,동대문,01,0,0
2013-01-02,수,0,3,1,1|4,동대문,01,0,4
2013-01-03,목,0,4,1,1|4,동대문,01,0,1
2013-01-04,금,0,5,1,1|4,동대문,01,1,0
2013-01-05,토,0,6,0,1|4,동대문,01,0,0
2013-01-06,일,0,0,0,1|4,동대문,01,0,0
2013-01-07,월,0,1,1,1|4,동대문,01,0,1
2013-01-08,화,0,2,1,1|4,동대문,01,1,1
2013-01-09,수,0,3,1,1|4,동대문,01,0,4
2013-01-10,목,0,4,1,1|4,동대문,01,0,0
2013-01-11,금,0,5,1,1|4,동대문,01,0,4
2013-01-12,토,0,6,0,1|4,동대문,01,0,0
2013-01-13,일,0,0,0,1|4,동대문,01,0,0
2013-01-14,월,0,1,1,1|4,동대문,01,0,1
2013-01-15,화,0,2,1,1|4,동대문,01,0,0
2013-01-16,수,0,3,1,1|4,동대문,01,0,1
2013-01-17,목,0,4,1,1|4,동대문,01,0,6
2013-01-18,금,0,5,1,1|4,동대문,01,0,0
2013-01-19,토,0,6,0,1|4,동대문,01,0,0
2013-01-20,일,0,0,0,1|4,동대문,01,0,0
2013-01-21,월,0,1,1,1|4,동대문,01,0,0
2013-01-22,화,0,2,1,1|4,동대문,01,0,1
2013-01-23,수,0,3,1,1|4,동대문,01,0,5
2013-01-24,목,0,4,1,1|4,동대문,01,0,0
2013-01-25,금,0,5,1,1|4,동대문,01,0,2
2013-01-26,토,0,6,0,1|4,동대문,01,0,0
2013-01-27,일,0,0,0,1|4,동대문,01,0,0
2013-01-28,월,0,1,1,1|4,동대문,01,0,0
2013-01-29,화,0,2,1,1|4,동대문,01,0,0
2013-01-30,수,0,3,1,1|4,동대문,01,0,3
2013-01-31,목,0,4,1,1|4,동대문,01,0,0
2013-02-01,금,0,5,1,1|4,동대문,01,0,0
2013-02-02,토,0,6,0,1|4,동대문,01,0,0
2013-02-03,일,0,0,0,1|4,동대문,01,0,0
2013-02-04,월,0,1,1,1|4,동대문,01,0,1
2013-02-05,화,0,2,1,1|4,동대문,01,1,1
2013-02-06,수,0,3,1,1|4,동대문,01,0,7
2013-02-07,목,0,4,1,1|4,동대문,01,0,28
2013-02-08,금,0,5,1,1|4,동대문,01,0,0
2013-02-09,공,1,6,0,1|4,동대문,01,0,0
2013-02-10,공,1,0,0,1|4,동대문,01,16,49
2013-02-11,공,1,1,0,1|4,동대문,01,2,28
2013-02-12,화,0,2,1,1|4,동대문,01,0,0
2013-02-13,수,0,3,1,1|4,동대문,01,2,8
2013-02-14,목,0,4,1,1|4,동대문,01,0,31
2013-02-15,금,0,5,1,1|4,동대문,01,1,3
2013-02-16,토,0,6,0,1|4,동대문,01,0,0
2013-02-17,일,0,0,0,1|4,동대문,01,0,0
2013-02-18,월,0,1,1,1|4,동대문,01,0,1
2013-02-19,화,0,2,1,1|4,동대문,01,2,16
2013-02-20,수,0,3,1,1|4,동대문,01,7,23
2013-02-21,목,0,4,1,1|4,동대문,01,0,3
2013-02-22,금,0,5,1,1|4,동대문,01,1,26
