2013-04-02,화,0,2,1,3|6,약수,01,0,31
2013-04-03,수,0,3,1,3|6,약수,01,0,39
2013-04-04,목,0,4,1,3|6,약수,01,0,39
2013-04-05,금,0,5,1,3|6,약수,01,0,57
2013-04-06,토,0,6,0,3|6,약수,01,0,0
2013-04-07,일,0,0,0,3|6,약수,01,0,0
2013-04-08,월,0,1,1,3|6,약수,01,0,26
2013-04-09,화,0,2,1,3|6,약수,01,0,39
2013-04-10,수,0,3,1,3|6,약수,01,0,40
2013-04-11,목,0,4,1,3|6,약수,01,0,38
2013-04-12,금,0,5,1,3|6,약수,01,2,66
2013-04-13,토,0,6,0,3|6,약수,01,0,0
2013-04-14,일,0,0,0,3|6,약수,01,0,0
2013-04-15,월,0,1,1,3|6,약수,01,0,22
2013-04-16,화,0,2,1,3|6,약수,01,1,29
2013-04-17,수,0,3,1,3|6,약수,01,0,43
2013-04-18,목,0,4,1,3|6,약수,01,1,42
2013-04-19,금,0,5,1,3|6,약수,01,0,54
2013-04-20,토,0,6,0,3|6,약수,01,0,0
2013-04-21,일,0,0,0,3|6,약수,01,0,0
2013-04-22,월,0,1,1,3|6,약수,01,1,31
2013-04-23,화,0,2,1,3|6,약수,01,0,37
2013-04-24,수,0,3,1,3|6,약수,01,1,24
2013-04-25,목,0,4,1,3|6,약수,01,0,34
2013-04-26,금,0,5,1,3|6,약수,01,0,79
2013-04-27,토,0,6,0,3|6,약수,01,0,0
2013-04-28,일,0,0,0,3|6,약수,01,0,0
2013-04-29,월,0,1,1,3|6,약수,01,0,28
2013-04-30,화,0,2,1,3|6,약수,01,1,62
2013-05-01,수,0,3,1,3|6,약수,01,0,31
2013-05-02,목,0,4,1,3|6,약수,01,1,42
2013-05-03,금,0,5,1,3|6,약수,01,0,48
2013-05-04,토,0,6,0,3|6,약수,01,0,0
2013-05-05,일,0,0,0,3|6,약수,01,0,0
2013-05-06,월,0,1,1,3|6,약수,01,0,32
2013-05-07,화,0,2,1,3|6,약수,01,0,30
2013-05-08,수,0,3,1,3|6,약수,01,0,30
2013-05-09,목,0,4,1,3|6,약수,01,0,66
2013-05-10,금,0,5,1,3|6,약수,01,0,75
2013-05-11,토,0,6,0,3|6,약수,01,0,0
2013-05-12,일,0,0,0,3|6,약수,01,0,0
2013-05-13,월,0,1,1,3|6,약수,01,0,43
2013-05-14,화,0,2,1,3|6,약수,01,0,51
