2013-07-21,일,0,0,0,4|6,삼각지,00,0,13
2013-07-22,월,0,1,1,4|6,삼각지,00,33,63
2013-07-23,화,0,2,1,4|6,삼각지,00,61,123
2013-07-24,수,0,3,1,4|6,삼각지,00,62,119
2013-07-25,목,0,4,1,4|6,삼각지,00,44,132
2013-07-26,금,0,5,1,4|6,삼각지,00,79,167
2013-07-27,토,0,6,0,4|6,삼각지,00,42,80
2013-07-28,일,0,0,0,4|6,삼각지,00,0,23
2013-07-29,월,0,1,1,4|6,삼각지,00,17,49
2013-07-30,화,0,2,1,4|6,삼각지,00,53,118
2013-07-31,수,0,3,1,4|6,삼각지,00,49,132
2013-08-01,목,0,4,1,4|6,삼각지,00,48,141
2013-08-02,금,0,5,1,4|6,삼각지,00,57,163
2013-08-03,토,0,6,0,4|6,삼각지,00,57,82
2013-08-04,일,0,0,0,4|6,삼각지,00,1,23
2013-08-05,월,0,1,1,4|6,삼각지,00,21,59
2013-08-06,화,0,2,1,4|6,삼각지,00,53,119
2013-08-07,수,0,3,1,4|6,삼각지,00,56,114
2013-08-08,목,0,4,1,4|6,삼각지,00,58,136
2013-08-09,금,0,5,1,4|6,삼각지,00,51,135
2013-08-10,토,0,6,0,4|6,삼각지,00,40,108
2013-08-11,일,0,0,0,4|6,삼각지,00,1,7
2013-08-12,월,0,1,1,4|6,삼각지,00,16,62
2013-08-13,화,0,2,1,4|6,삼각지,00,45,106
2013-08-14,수,0,3,1,4|6,삼각지,00,64,176
2013-08-15,공,1,4,0,4|6,삼각지,00,55,73
2013-08-16,금,0,5,1,4|6,삼각지,00,25,104
2013-08-17,토,0,6,0,4|6,삼각지,00,43,86
2013-08-18,일,0,0,0,4|6,삼각지,00,1,29
2013-08-19,월,0,1,1,4|6,삼각지,00,9,61
2013-08-20,화,0,2,1,4|6,삼각지,00,43,111
2013-08-21,수,0,3,1,4|6,삼각지,00,44,102
2013-08-22,목,0,4,1,4|6,삼각지,00,49,125
2013-08-23,금,0,5,1,4|6,삼각지,00,76,120
2013-08-24,토,0,6,0,4|6,삼각지,00,48,78
2013-08-25,일,0,0,0,4|6,삼각지,00,0,22
2013-08-26,월,0,1,1,4|6,삼각지,00,18,59
2013-08-27,화,0,2,1,4|6,삼각지,00,57,119
2013-08-28,수,0,3,1,4|6,삼각지,00,52,113
2013-08-29,목,0,4,1,4|6,삼각지,00,49,146
2013-08-30,금,0,5,1,4|6,삼각지,00,60,176
2013-08-31,토,0,6,0,4|6,삼각지,00,56,124
2013-09-01,일,0,0,0,4|6,삼각지,00,2,11
2013-09-02,월,0,1,1,4|6,삼각지,00,16,56
2013-09-03,화,0,2,1,4|6,삼각지,00,72,135
2013-09-04,수,0,3,1,4|6,삼각지,00,64,123
2013-09-05,목,0,4,1,4|6,삼각지,00,52,147
2013-09-06,금,0,5,1,4|6,삼각지,00,77,173
2013-09-07,토,0,6,0,4|6,삼각지,00,44,106
2013-09-08,일,0,0,0,4|6,삼각지,00,0,22
2013-09-09,월,0,1,1,4|6,삼각지,00,21,71
2013-09-10,화,0,2,1,4|6,삼각지,00,42,123
2013-09-11,수,0,3,1,4|6,삼각지,00,52,130
2013-09-12,목,0,4,1,4|6,삼각지,00,60,137
2013-09-13,금,0,5,1,4|6,삼각지,00,82,184
2013-09-14,토,0,6,0,4|6,삼각지,00,40,137
2013-09-15,일,0,0,0,4|6,삼각지,00,2,18
2013-09-16,월,0,1,1,4|6,삼각지,00,18,87
