2013-06-18,화,0,2,1,2|7,대림,00,125,511
2013-06-19,수,0,3,1,2|7,대림,00,121,575
2013-06-20,목,0,4,1,2|7,대림,00,115,598
2013-06-21,금,0,5,1,2|7,대림,00,189,807
2013-06-22,토,0,6,0,2|7,대림,00,37,619
2013-06-23,일,0,0,0,2|7,대림,00,0,51
2013-06-24,월,0,1,1,2|7,대림,00,93,458
2013-06-25,화,0,2,1,2|7,대림,00,109,513
2013-06-26,수,0,3,1,2|7,대림,00,118,600
2013-06-27,목,0,4,1,2|7,대림,00,105,645
2013-06-28,금,0,5,1,2|7,대림,00,160,847
2013-06-29,토,0,6,0,2|7,대림,00,49,252
2013-06-30,일,0,0,0,2|7,대림,00,1,62
2013-07-01,월,0,1,1,2|7,대림,00,81,434
2013-07-02,화,0,2,1,2|7,대림,00,109,490
2013-07-03,수,0,3,1,2|7,대림,00,119,610
2013-07-04,목,0,4,1,2|7,대림,00,106,509
2013-07-05,금,0,5,1,2|7,대림,00,175,842
2013-07-06,토,0,6,0,2|7,대림,00,50,294
2013-07-07,일,0,0,0,2|7,대림,00,0,66
2013-07-08,월,0,1,1,2|7,대림,00,67,396
2013-07-09,화,0,2,1,2|7,대림,00,114,557
2013-07-10,수,0,3,1,2|7,대림,00,121,565
2013-07-11,목,0,4,1,2|7,대림,00,107,599
2013-07-12,금,0,5,1,2|7,대림,00,172,810
2013-07-13,토,0,6,0,2|7,대림,00,31,249
2013-07-14,일,0,0,0,2|7,대림,00,2,58
2013-07-15,월,0,1,1,2|7,대림,00,92,536
2013-07-16,화,0,2,1,2|7,대림,00,118,500
2013-07-17,수,0,3,1,2|7,대림,00,90,542
2013-07-18,목,0,4,1,2|7,대림,00,128,616
2013-07-19,금,0,5,1,2|7,대림,00,160,885
2013-07-20,토,0,6,0,2|7,대림,00,49,265
2013-07-21,일,0,0,0,2|7,대림,00,0,38
2013-07-22,월,0,1,1,2|7,대림,00,67,433
2013-07-23,화,0,2,1,2|7,대림,00,124,540
2013-07-24,수,0,3,1,2|7,대림,00,127,616
2013-07-25,목,0,4,1,2|7,대림,00,125,660
2013-07-26,금,0,5,1,2|7,대림,00,170,816
2013-07-27,토,0,6,0,2|7,대림,00,42,185
2013-07-28,일,0,0,0,2|7,대림,00,4,67
2013-07-29,월,0,1,1,2|7,대림,00,88,456
2013-07-30,화,0,2,1,2|7,대림,00,103,515
2013-07-31,수,0,3,1,2|7,대림,00,120,605
2013-08-01,목,0,4,1,2|7,대림,00,126,545
2013-08-02,금,0,5,1,2|7,대림,00,125,639
2013-08-03,토,0,6,0,2|7,대림,00,27,287
2013-08-04,일,0,0,0,2|7,대림,00,0,70
2013-08-05,월,0,1,1,2|7,대림,00,67,344
2013-08-06,화,0,2,1,2|7,대림,00,93,473
2013-08-07,수,0,3,1,2|7,대림,00,117,479
2013-08-08,목,0,4,1,2|7,대림,00,102,562
2013-08-09,금,0,5,1,2|7,대림,00,132,681
2013-08-10,토,0,6,0,2|7,대림,00,35,259
