2013-07-01,월,0,1,1,1|4,서울역,00,298,354
2013-07-02,화,0,2,1,1|4,서울역,00,244,342
2013-07-03,수,0,3,1,1|4,서울역,00,353,520
2013-07-04,목,0,4,1,1|4,서울역,00,338,417
2013-07-05,금,0,5,1,1|4,서울역,00,513,710
2013-07-06,토,0,6,0,1|4,서울역,00,72,523
2013-07-07,일,0,0,0,1|4,서울역,00,68,207
2013-07-08,월,0,1,1,1|4,서울역,00,334,334
2013-07-09,화,0,2,1,1|4,서울역,00,277,381
2013-07-10,수,0,3,1,1|4,서울역,00,315,451
2013-07-11,목,0,4,1,1|4,서울역,00,370,415
2013-07-12,금,0,5,1,1|4,서울역,00,544,601
2013-07-13,토,0,6,0,1|4,서울역,00,85,461
2013-07-14,일,0,0,0,1|4,서울역,00,82,254
2013-07-15,월,0,1,1,1|4,서울역,00,313,373
2013-07-16,화,0,2,1,1|4,서울역,00,362,358
2013-07-17,수,0,3,1,1|4,서울역,00,366,420
2013-07-18,목,0,4,1,1|4,서울역,00,384,478
2013-07-19,금,0,5,1,1|4,서울역,00,434,629
2013-07-20,토,0,6,0,1|4,서울역,00,89,453
2013-07-21,일,0,0,0,1|4,서울역,00,98,254
2013-07-22,월,0,1,1,1|4,서울역,00,278,339
2013-07-23,화,0,2,1,1|4,서울역,00,271,347
2013-07-24,수,0,3,1,1|4,서울역,00,365,470
2013-07-25,목,0,4,1,1|4,서울역,00,403,471
2013-07-26,금,0,5,1,1|4,서울역,00,458,672
2013-07-27,토,0,6,0,1|4,서울역,00,55,475
2013-07-28,일,0,0,0,1|4,서울역,00,66,205
2013-07-29,월,0,1,1,1|4,서울역,00,266,400
2013-07-30,화,0,2,1,1|4,서울역,00,307,382
2013-07-31,수,0,3,1,1|4,서울역,00,389,546
2013-08-01,목,0,4,1,1|4,서울역,00,389,420
2013-08-02,금,0,5,1,1|4,서울역,00,413,539
2013-08-03,토,0,6,0,1|4,서울역,00,98,422
2013-08-04,일,0,0,0,1|4,서울역,00,86,330
2013-08-05,월,0,1,1,1|4,서울역,00,288,301
2013-08-06,화,0,2,1,1|4,서울역,00,333,344
2013-08-07,수,0,3,1,1|4,서울역,00,334,478
2013-08-08,목,0,4,1,1|4,서울역,00,402,470
2013-08-09,금,0,5,1,1|4,서울역,00,438,604
2013-08-10,토,0,6,0,1|4,서울역,00,62,441
2013-08-11,일,0,0,0,1|4,서울역,00,85,238
2013-08-12,월,0,1,1,1|4,서울역,00,292,355
2013-08-13,화,0,2,1,1|4,서울역,00,378,438
2013-08-14,수,0,3,1,1|4,서울역,00,558,706
2013-08-15,공,1,4,0,1|4,서울역,00,58,396
2013-08-16,금,0,5,1,1|4,서울역,00,377,505
2013-08-17,토,0,6,0,1|4,서울역,00,69,380
2013-08-18,일,0,0,0,1|4,서울역,00,142,253
2013-08-19,월,0,1,1,1|4,서울역,00,308,359
2013-08-20,화,0,2,1,1|4,서울역,00,350,411
2013-08-21,수,0,3,1,1|4,서울역,00,347,454
2013-08-22,목,0,4,1,1|4,서울역,00,409,421
2013-08-23,금,0,5,1,1|4,서울역,00,437,645
2013-08-24,토,0,6,0,1|4,서울역,00,77,445
2013-08-25,일,0,0,0,1|4,서울역,00,76,247
2013-08-26,월,0,1,1,1|4,서울역,00,326,321
2013-08-27,화,0,2,1,1|4,서울역,00,344,423
2013-08-28,수,0,3,1,1|4,서울역,00,398,478
2013-08-29,목,0,4,1,1|4,서울역,00,379,444
2013-08-30,금,0,5,1,1|4,서울역,00,546,785
2013-08-31,토,0,6,0,1|4,서울역,00,57,464
2013-09-01,일,0,0,0,1|4,서울역,00,76,346
2013-09-02,월,0,1,1,1|4,서울역,00,303,408
2013-09-03,화,0,2,1,1|4,서울역,00,343,477
2013-09-04,수,0,3,1,1|4,서울역,00,335,425
2013-09-05,목,0,4,1,1|4,서울역,00,304,462
2013-09-06,금,0,5,1,1|4,서울역,00,454,804
2013-09-07,토,0,6,0,1|4,서울역,00,85,446
2013-09-08,일,0,0,0,1|4,서울역,00,90,244
2013-09-09,월,0,1,1,1|4,서울역,00,241,337
2013-09-10,화,0,2,1,1|4,서울역,00,349,447
2013-09-11,수,0,3,1,1|4,서울역,00,312,480
2013-09-12,목,0,4,1,1|4,서울역,00,354,560
2013-09-13,금,0,5,1,1|4,서울역,00,432,733
2013-09-14,토,0,6,0,1|4,서울역,00,91,466
2013-09-15,일,0,0,0,1|4,서울역,00,46,237
2013-09-16,월,0,1,1,1|4,서울역,00,324,556
2013-09-17,화,0,2,1,1|4,서울역,00,438,608
2013-09-18,공,1,3,0,1|4,서울역,00,50,201
2013-09-19,공,1,4,0,1|4,서울역,00,144,289
2013-09-20,공,1,5,0,1|4,서울역,00,688,363
2013-09-21,토,0,6,0,1|4,서울역,00,767,344
2013-09-22,일,0,0,0,1|4,서울역,00,139,249
2013-09-23,월,0,1,1,1|4,서울역,00,295,378
2013-09-24,화,0,2,1,1|4,서울역,00,345,431
2013-09-25,수,0,3,1,1|4,서울역,00,442,538
2013-09-26,목,0,4,1,1|4,서울역,00,485,600
2013-09-27,금,0,5,1,1|4,서울역,00,554,844
