2013-11-18,월,0,1,1,2|5,충정로,00,30,123
2013-11-19,화,0,2,1,2|5,충정로,00,54,170
2013-11-20,수,0,3,1,2|5,충정로,00,77,216
2013-11-21,목,0,4,1,2|5,충정로,00,71,195
2013-11-22,금,0,5,1,2|5,충정로,00,85,303
2013-11-23,토,0,6,0,2|5,충정로,00,36,74
2013-11-24,일,0,0,0,2|5,충정로,00,0,44
2013-11-25,월,0,1,1,2|5,충정로,00,31,147
2013-11-26,화,0,2,1,2|5,충정로,00,61,162
2013-11-27,수,0,3,1,2|5,충정로,00,47,190
2013-11-28,목,0,4,1,2|5,충정로,00,59,187
2013-11-29,금,0,5,1,2|5,충정로,00,94,254
2013-11-30,토,0,6,0,2|5,충정로,00,25,84
2013-12-01,일,0,0,0,2|5,충정로,00,0,22
2013-12-02,월,0,1,1,2|5,충정로,00,39,133
2013-12-03,화,0,2,1,2|5,충정로,00,51,168
2013-12-04,수,0,3,1,2|5,충정로,00,71,207
2013-12-05,목,0,4,1,2|5,충정로,00,75,204
2013-12-06,금,0,5,1,2|5,충정로,00,77,256
2013-12-07,토,0,6,0,2|5,충정로,00,42,125
2013-12-08,일,0,0,0,2|5,충정로,00,0,25
2013-12-09,월,0,1,1,2|5,충정로,00,32,157
2013-12-10,화,0,2,1,2|5,충정로,00,54,193
2013-12-11,수,0,3,1,2|5,충정로,00,62,250
2013-12-12,목,0,4,1,2|5,충정로,00,68,255
2013-12-13,금,0,5,1,2|5,충정로,00,82,291
2013-12-14,토,0,6,0,2|5,충정로,00,34,134
2013-12-15,일,0,0,0,2|5,충정로,00,1,33
2013-12-16,월,0,1,1,2|5,충정로,00,39,143
2013-12-17,화,0,2,1,2|5,충정로,00,53,171
2013-12-18,수,0,3,1,2|5,충정로,00,70,263
2013-12-19,목,0,4,1,2|5,충정로,00,78,236
2013-12-20,금,0,5,1,2|5,충정로,00,116,347
2013-12-21,토,0,6,0,2|5,충정로,00,22,147
2013-12-22,일,0,0,0,2|5,충정로,00,2,57
2013-12-23,월,0,1,1,2|5,충정로,00,52,195
2013-12-24,화,0,2,1,2|5,충정로,00,66,281
2013-12-25,공,1,3,0,2|5,충정로,00,23,97
2013-12-26,목,0,4,1,2|5,충정로,00,48,217
2013-12-27,금,0,5,1,2|5,충정로,00,51,277
2013-12-28,토,0,6,0,2|5,충정로,00,17,88
2013-12-29,일,0,0,0,2|5,충정로,00,2,42
2013-12-30,월,0,1,1,2|5,충정로,00,65,207
2013-12-31,화,0,2,1,2|5,충정로,00,98,332
2013-01-01,공,1,2,0,2|5,충정로,01,0,0
2013-01-02,수,0,3,1,2|5,충정로,01,0,0
2013-01-03,목,0,4,1,2|5,충정로,01,0,2
2013-01-04,금,0,5,1,2|5,충정로,01,0,3
2013-01-05,토,0,6,0,2|5,충정로,01,0,0
2013-01-06,일,0,0,0,2|5,충정로,01,0,0
2013-01-07,월,0,1,1,2|5,충정로,01,0,1
2013-01-08,화,0,2,1,2|5,충정로,01,0,4
2013-01-09,수,0,3,1,2|5,충정로,01,0,0
2013-01-10,목,0,4,1,2|5,충정로,01,0,4
2013-01-11,금,0,5,1,2|5,충정로,01,0,4
2013-01-12,토,0,6,0,2|5,충정로,01,0,0
2013-01-13,일,0,0,0,2|5,충정로,01,0,0
2013-01-14,월,0,1,1,2|5,충정로,01,0,0
2013-01-15,화,0,2,1,2|5,충정로,01,0,0
2013-01-16,수,0,3,1,2|5,충정로,01,0,1
2013-01-17,목,0,4,1,2|5,충정로,01,0,0
2013-01-18,금,0,5,1,2|5,충정로,01,0,3
2013-01-19,토,0,6,0,2|5,충정로,01,0,0
2013-01-20,일,0,0,0,2|5,충정로,01,0,0
2013-01-21,월,0,1,1,2|5,충정로,01,0,1
2013-01-22,화,0,2,1,2|5,충정로,01,0,0
2013-01-23,수,0,3,1,2|5,충정로,01,0,0
2013-01-24,목,0,4,1,2|5,충정로,01,0,0
2013-01-25,금,0,5,1,2|5,충정로,01,0,6
